timestamp,latency_ms,fps,cpu_percent,ram_mb
2025-07-29T20:07:04.327226,29589.5,0.033795772148904175,0.0,763.671875
2025-07-29T20:07:51.191328,28449.9,0.035149508434124545,0.0,799.01171875
2025-07-29T20:08:36.968204,28634.4,0.03492302964266756,0.0,878.78125
2025-07-29T20:09:05.541514,28529.2,0.03505180657011062,0.0,799.19921875
